# wavelength_um flux_convolved
2.799964310740598e+00 1.006377266284017e+13
2.800104308956135e+00 1.005851309963582e+13
2.800244314171583e+00 9.682434187644416e+12
2.800384326387291e+00 9.761388367929918e+12
2.800524345603610e+00 1.020847306299746e+13
2.800664371820891e+00 9.843733821348430e+12
2.800804405039482e+00 1.011037651233570e+13
2.800944445259734e+00 9.283805685930623e+12
2.801084492481997e+00 9.795069257453686e+12
2.801224546706621e+00 9.975138818023881e+12
2.801364607933956e+00 9.907112643239189e+12
2.801504676164353e+00 9.543142331894482e+12
2.801644751398161e+00 9.839066554671518e+12
2.801784833635732e+00 8.891644086265186e+12
2.801924922877413e+00 9.016476806271834e+12
2.802065019123557e+00 9.667394105494494e+12
2.802205122374513e+00 8.824231663578781e+12
2.802345232630632e+00 6.562135064212053e+12
2.802485349892263e+00 8.055986524058814e+12
2.802625474159758e+00 9.875142556728230e+12
2.802765605433466e+00 8.966010097056541e+12
2.802905743713737e+00 1.000600881282814e+13
2.803045889000923e+00 9.947994426278020e+12
2.803186041295373e+00 1.008772078253990e+13
2.803326200597437e+00 9.955254596050945e+12
2.803466366907467e+00 9.912937746162223e+12
2.803606540225813e+00 8.563196843816185e+12
2.803746720552823e+00 9.731027049611605e+12
2.803886907888852e+00 9.838089097217639e+12
2.804027102234246e+00 9.161415687455316e+12
2.804167303589358e+00 9.175008225092404e+12
2.804307511954538e+00 9.812236894804826e+12
2.804447727330135e+00 9.062024906455451e+12
2.804587949716502e+00 8.260466950582320e+12
2.804728179113988e+00 9.748412588828398e+12
2.804868415522943e+00 7.893566520430144e+12
2.805008658943719e+00 9.919029543806066e+12
2.805148909376667e+00 8.388883054843251e+12
2.805289166822135e+00 9.224164781496158e+12
2.805429431280477e+00 8.555008396092062e+12
2.805569702752041e+00 9.941839727900127e+12
2.805709981237178e+00 9.838980042948908e+12
2.805850266736240e+00 9.590597600398910e+12
2.805990559249577e+00 1.000531877792078e+13
2.806130858777539e+00 1.002677405674111e+13
2.806271165320479e+00 9.953986894575123e+12
2.806411478878744e+00 9.653347401933814e+12
2.806551799452689e+00 9.973557545303168e+12
2.806692127042661e+00 9.567855179568742e+12
2.806832461649013e+00 9.276109209108576e+12
2.806972803272095e+00 9.971929125751645e+12
2.807113151912259e+00 9.818510187352492e+12
2.807253507569855e+00 9.382649864158711e+12
2.807393870245233e+00 1.006772511922432e+13
2.807534239938746e+00 1.011658611924352e+13
2.807674616650742e+00 8.659350610451867e+12
2.807815000381575e+00 9.562148082509109e+12
2.807955391131594e+00 9.927365884923779e+12
2.808095788901151e+00 9.949755583369578e+12
2.808236193690596e+00 9.813780104344178e+12
2.808376605500280e+00 8.492566389474349e+12
2.808517024330555e+00 9.933580181227604e+12
2.808657450181772e+00 9.853987203604205e+12
2.808797883054281e+00 1.000042780764632e+13
2.808938322948434e+00 9.479060878512363e+12
2.809078769864581e+00 9.914418803787740e+12
2.809219223803074e+00 9.688869310624340e+12
2.809359684764265e+00 9.337718683194596e+12
2.809500152748503e+00 7.892385981326075e+12
2.809640627756140e+00 9.629835768907117e+12
2.809781109787528e+00 9.989421443690596e+12
2.809921598843018e+00 9.907367002601277e+12
2.810062094922960e+00 1.007868991112981e+13
2.810202598027706e+00 9.964117920954182e+12
2.810343108157607e+00 9.914008084645195e+12
2.810483625313015e+00 9.689978009037543e+12
2.810624149494281e+00 9.559719581814838e+12
2.810764680701756e+00 1.003608511134021e+13
2.810905218935790e+00 9.895022896773637e+12
2.811045764196737e+00 9.916570610859355e+12
2.811186316484947e+00 9.245411058343578e+12
2.811326875800771e+00 9.191525299064244e+12
2.811467442144561e+00 9.389447593062205e+12
2.811608015516669e+00 9.223717918323791e+12
2.811748595917444e+00 9.923120852843217e+12
2.811889183347240e+00 8.495904543540575e+12
2.812029777806408e+00 8.164148087962183e+12
2.812170379295298e+00 9.014227623982127e+12
2.812310987814262e+00 9.534399596552707e+12
2.812451603363654e+00 1.002936489550187e+13
2.812592225943821e+00 9.698994243746600e+12
2.812732855555119e+00 9.605820962944963e+12
2.812873492197896e+00 9.905029798446580e+12
2.813014135872506e+00 9.702704821900564e+12
2.813154786579300e+00 8.632161137192446e+12
2.813295444318629e+00 9.720074278720170e+12
2.813436109090845e+00 9.925087681012264e+12
2.813576780896299e+00 9.927391824868697e+12
2.813717459735344e+00 9.633185534553221e+12
2.813858145608331e+00 9.163296149175242e+12
2.813998838515611e+00 9.434611433109941e+12
2.814139538457537e+00 9.876785304774381e+12
2.814280245434460e+00 9.777375726967301e+12
2.814420959446732e+00 9.693003872787703e+12
2.814561680494704e+00 9.829740739212508e+12
2.814702408578729e+00 9.549000268630209e+12
2.814843143699158e+00 9.878845966995920e+12
2.814983885856342e+00 9.958650256373287e+12
2.815124635050635e+00 9.624214545121584e+12
2.815265391282388e+00 9.798964030587357e+12
2.815406154551952e+00 9.908447859148994e+12
2.815546924859679e+00 9.862206772182688e+12
2.815687702205922e+00 1.000205626365791e+13
2.815828486591033e+00 9.541581570780691e+12
2.815969278015362e+00 9.790089340843525e+12
2.816110076479263e+00 9.976969864401809e+12
2.816250881983087e+00 9.699448405227338e+12
2.816391694527186e+00 9.718029041043066e+12
2.816532514111913e+00 9.854462114207332e+12
2.816673340737618e+00 9.935047584950816e+12
2.816814174404655e+00 9.497326044435420e+12
2.816955015113376e+00 9.848665131135723e+12
2.817095862864131e+00 8.904466315011504e+12
2.817236717657275e+00 8.159534426066635e+12
2.817377579493157e+00 9.847371322163775e+12
2.817518448372132e+00 9.748527102961014e+12
2.817659324294551e+00 9.932438645777713e+12
2.817800207260766e+00 9.816919199120746e+12
2.817941097271129e+00 9.566561706648750e+12
2.818081994325992e+00 9.481520015124732e+12
2.818222898425709e+00 8.344384280342131e+12
2.818363809570630e+00 8.775560623170143e+12
2.818504727761108e+00 9.891553350226080e+12
2.818645652997496e+00 9.836747053581428e+12
2.818786585280146e+00 9.895643281092047e+12
2.818927524609410e+00 9.682221752887949e+12
2.819068470985640e+00 8.541271128095956e+12
2.819209424409189e+00 8.315924263112408e+12
2.819350384880410e+00 8.832249073025145e+12
2.819491352399654e+00 9.736286598493711e+12
2.819632326967274e+00 9.391013244878674e+12
2.819773308583622e+00 9.837715759922025e+12
2.819914297249051e+00 9.616030222368113e+12
2.820055292963914e+00 9.662871046939377e+12
2.820196295728562e+00 9.204896638665334e+12
2.820337305543349e+00 9.390053235450273e+12
2.820478322408626e+00 9.161031939761547e+12
2.820619346324746e+00 9.425281026363367e+12
2.820760377292062e+00 9.042906776432219e+12
2.820901415310927e+00 9.106219514925945e+12
2.821042460381693e+00 9.700452593282619e+12
2.821183512504712e+00 9.789685449353635e+12
2.821324571680337e+00 9.387395478171082e+12
2.821465637908921e+00 9.843327256215156e+12
2.821606711190817e+00 9.450793751516920e+12
2.821747791526376e+00 9.707968912585736e+12
2.821888878915952e+00 9.603186816633316e+12
2.822029973359898e+00 9.414130860043146e+12
2.822171074858566e+00 9.636043874550352e+12
2.822312183412309e+00 9.695907014352992e+12
2.822453299021479e+00 9.692548021307006e+12
2.822594421686430e+00 9.729469074887080e+12
2.822735551407515e+00 9.470457832373375e+12
2.822876688185085e+00 9.832845076704389e+12
2.823017832019494e+00 9.673638801311660e+12
2.823158982911095e+00 8.451781529426244e+12
2.823300140860241e+00 9.680338460465775e+12
2.823441305867283e+00 9.565963017295754e+12
2.823582477932577e+00 9.069732576550785e+12
2.823723657056473e+00 9.387653640113674e+12
2.823864843239326e+00 9.867085190339322e+12
2.824006036481488e+00 9.833427938448617e+12
2.824147236783312e+00 9.230111588735174e+12
2.824288444145151e+00 9.457960030684721e+12
2.824429658567359e+00 9.475045615320170e+12
2.824570880050287e+00 9.792775239696459e+12
2.824712108594290e+00 9.779687719189256e+12
2.824853344199719e+00 9.904171700249258e+12
2.824994586866930e+00 9.701146683917068e+12
2.825135836596273e+00 9.568133066327293e+12
2.825277093388103e+00 9.744678006007430e+12
2.825418357242773e+00 9.361076876199229e+12
2.825559628160635e+00 9.611677490680258e+12
2.825700906142042e+00 9.682006258281734e+12
2.825842191187349e+00 9.264228957588328e+12
2.825983483296909e+00 9.631682309876615e+12
2.826124782471074e+00 9.788480411816432e+12
2.826266088710197e+00 8.887322236734869e+12
2.826407402014633e+00 9.873775161902686e+12
2.826548722384734e+00 8.499791512649631e+12
2.826690049820852e+00 9.080966705776668e+12
2.826831384323344e+00 8.543190091774566e+12
2.826972725892560e+00 9.568191627751980e+12
2.827114074528855e+00 9.405897112066080e+12
2.827255430232582e+00 9.665539554015400e+12
2.827396793004093e+00 9.586197231486701e+12
2.827538162843743e+00 9.597374956799967e+12
2.827679539751886e+00 9.508533807674828e+12
2.827820923728874e+00 9.232508343781723e+12
2.827962314775061e+00 9.622994759712961e+12
2.828103712890799e+00 9.771267876362127e+12
2.828245118076443e+00 9.869324836913158e+12
2.828386530332347e+00 9.860109269810990e+12
2.828527949658864e+00 9.695208538856121e+12
2.828669376056347e+00 8.962218573477881e+12
2.828810809525149e+00 8.654847307015692e+12
2.828952250065626e+00 8.634487836101957e+12
2.829093697678129e+00 9.622957584044963e+12
2.829235152363013e+00 9.596619898366014e+12
2.829376614120631e+00 9.691820631449947e+12
2.829518082951337e+00 9.747844613704664e+12
2.829659558855485e+00 9.780561562734168e+12
2.829801041833427e+00 9.794562694625029e+12
2.829942531885519e+00 9.704333634489832e+12
2.830084029012113e+00 9.226925461278979e+12
2.830225533213564e+00 9.612576092471430e+12
2.830367044490225e+00 9.689695358435412e+12
2.830508562842449e+00 9.521199738113674e+12
2.830650088270591e+00 9.410803575228314e+12
2.830791620775005e+00 9.577390456396730e+12
2.830933160356043e+00 8.942038581380510e+12
2.831074707014061e+00 9.601339207022525e+12
2.831216260749412e+00 9.829492338105730e+12
2.831357821562450e+00 9.391027600809592e+12
2.831499389453528e+00 9.548653221356684e+12
2.831640964423001e+00 9.599669179604510e+12
2.831782546471222e+00 9.585981821440758e+12
2.831924135598545e+00 9.544082325304912e+12
2.832065731805325e+00 9.595645306310500e+12
2.832207335091916e+00 9.422132970481508e+12
2.832348945458671e+00 9.331034004441193e+12
2.832490562905943e+00 9.591838756358385e+12
2.832632187434089e+00 9.631370453869691e+12
2.832773819043460e+00 9.735735324044250e+12
2.832915457734413e+00 9.679593028890332e+12
2.833057103507299e+00 9.720917639625041e+12
2.833198756362475e+00 9.554730058985033e+12
2.833340416300294e+00 9.695664454251373e+12
2.833482083321108e+00 9.442183679428975e+12
2.833623757425274e+00 9.439831434396646e+12
2.833765438613145e+00 9.533098079597473e+12
2.833907126885076e+00 9.101588537478910e+12
2.834048822241420e+00 9.669138459170389e+12
2.834190524682533e+00 9.724762237857902e+12
2.834332234208767e+00 9.608028768988547e+12
2.834473950820477e+00 9.548311482519682e+12
2.834615674518018e+00 8.740070268271279e+12
2.834757405301744e+00 9.416368192216941e+12
2.834899143172009e+00 8.947620399709512e+12
2.835040888129168e+00 9.823320369362709e+12
2.835182640173574e+00 9.617355029376316e+12
2.835324399305583e+00 9.353486049495455e+12
2.835466165525548e+00 9.552348642079604e+12
2.835607938833824e+00 9.242270780269881e+12
2.835749719230766e+00 9.435867447268984e+12
2.835891506716727e+00 7.373899858106271e+12
2.836033301292063e+00 9.380088517086066e+12
2.836175102957128e+00 9.407606949627537e+12
2.836316911712276e+00 8.682239835931136e+12
2.836458727557861e+00 9.537340858399373e+12
2.836600550494239e+00 9.742307091065145e+12
2.836742380521764e+00 9.261256954280715e+12
2.836884217640790e+00 9.636068112273729e+12
2.837026061851672e+00 9.348197672275230e+12
2.837167913154765e+00 9.750651794366738e+12
2.837309771550422e+00 9.438355405692236e+12
2.837451637039000e+00 9.479034217169418e+12
2.837593509620851e+00 8.724942699660405e+12
2.837735389296332e+00 8.626248072914361e+12
2.837877276065798e+00 9.149956862907781e+12
2.838019169929601e+00 9.515330152924031e+12
2.838161070888098e+00 9.641966163737201e+12
2.838302978941642e+00 9.341407426042023e+12
2.838444894090589e+00 8.990355226963365e+12
2.838586816335293e+00 9.506015372608420e+12
2.838728745676110e+00 9.417163341295510e+12
2.838870682113394e+00 9.559702854004299e+12
2.839012625647500e+00 9.675688708868510e+12
2.839154576278782e+00 9.747008802201770e+12
2.839296534007596e+00 9.646247647010768e+12
2.839438498834296e+00 9.027791328705305e+12
2.839580470759238e+00 9.656431345341939e+12
2.839722449782776e+00 9.451145944061631e+12
2.839864435905265e+00 9.682269323963814e+12
2.840006429127060e+00 9.605706408493023e+12
2.840148429448517e+00 9.139356652687088e+12
2.840290436869989e+00 9.543109433651117e+12
2.840432451391833e+00 9.523031139746613e+12
2.840574473014402e+00 9.389296183308650e+12
2.840716501738052e+00 9.158678834173631e+12
2.840858537563140e+00 9.485545958358484e+12
2.841000580490018e+00 9.469533674131484e+12
2.841142630519042e+00 8.539130582982130e+12
2.841284687650568e+00 9.184142287974869e+12
2.841426751884951e+00 8.671592673783252e+12
2.841568823222545e+00 9.367563728746666e+12
2.841710901663706e+00 9.579807937163398e+12
2.841852987208789e+00 9.371753710818309e+12
2.841995079858150e+00 9.519301759838609e+12
2.842137179612143e+00 9.469372480128662e+12
2.842279286471123e+00 9.471159326548734e+12
2.842421400435446e+00 9.694918915138340e+12
2.842563521505469e+00 9.507734460944738e+12
2.842705649681544e+00 9.589793546660166e+12
2.842847784964028e+00 9.347640949301473e+12
2.842989927353276e+00 9.115622336539938e+12
2.843132076849644e+00 9.395246020558695e+12
2.843274233453486e+00 9.405915962161092e+12
2.843416397165159e+00 9.568655894869635e+12
2.843558567985017e+00 9.423882749556943e+12
2.843700745913416e+00 9.308976166373621e+12
2.843842930950712e+00 9.318637332955088e+12
2.843985123097259e+00 9.232727382650021e+12
2.844127322353414e+00 9.479242123307850e+12
2.844269528719532e+00 8.868889060639037e+12
2.844411742195968e+00 9.316289059991646e+12
2.844553962783078e+00 9.533081041663135e+12
2.844696190481216e+00 9.535191931443611e+12
2.844838425290741e+00 9.440158667340340e+12
2.844980667212006e+00 9.425541249530686e+12
2.845122916245367e+00 9.353386448589369e+12
2.845265172391179e+00 9.430711294944002e+12
2.845407435649798e+00 9.528744626910076e+12
2.845549706021581e+00 9.408358788506906e+12
2.845691983506882e+00 9.452322342323217e+12
2.845834268106057e+00 9.631471506096041e+12
2.845976559819463e+00 9.552030659700689e+12
2.846118858647454e+00 9.239218087957230e+12
2.846261164590386e+00 9.642568381704283e+12
2.846403477648616e+00 9.368726702380695e+12
2.846545797822498e+00 9.262688424459264e+12
2.846688125112389e+00 9.401166837140756e+12
2.846830459518645e+00 9.531716730980133e+12
2.846972801041621e+00 9.323067536463891e+12
2.847115149681673e+00 9.629681060989863e+12
2.847257505439157e+00 9.471598824466215e+12
2.847399868314429e+00 9.225789822268219e+12
2.847542238307844e+00 9.548130168965367e+12
2.847684615419759e+00 9.465761900885387e+12
2.847826999650531e+00 9.492047967755348e+12
2.847969391000513e+00 9.438769672647846e+12
2.848111789470063e+00 9.540215011561561e+12
2.848254195059537e+00 9.606608939158311e+12
2.848396607769289e+00 9.299131603744896e+12
2.848539027599678e+00 9.439552281180695e+12
2.848681454551058e+00 9.614904105958424e+12
2.848823888623785e+00 9.454268498754900e+12
2.848966329818217e+00 9.576464105036447e+12
2.849108778134708e+00 8.727022781209007e+12
2.849251233573614e+00 8.411954478638698e+12
2.849393696135293e+00 8.122906599249286e+12
2.849536165820099e+00 8.846102322917244e+12
2.849678642628391e+00 9.274183943997062e+12
2.849821126560522e+00 9.345435583081811e+12
2.849963617616850e+00 9.339502982646264e+12
2.850106115797731e+00 9.342809995661945e+12
2.850248621103521e+00 9.169491850514412e+12
2.850391133534576e+00 9.246330385058969e+12
2.850533653091253e+00 9.383256593383498e+12
2.850676179773907e+00 8.302379486804333e+12
2.850818713582896e+00 7.048476623501393e+12
2.850961254518575e+00 9.403858339630930e+12
2.851103802581301e+00 9.427093636552465e+12
2.851246357771430e+00 9.511003236810834e+12
2.851388920089318e+00 9.424085407726662e+12
2.851531489535323e+00 9.366142211029646e+12
2.851674066109800e+00 9.089998887113170e+12
2.851816649813105e+00 9.489274261292777e+12
2.851959240645596e+00 9.463096007204443e+12
2.852101838607628e+00 9.502136569347689e+12
2.852244443699559e+00 9.065304547990535e+12
2.852387055921743e+00 9.349469578315465e+12
2.852529675274539e+00 9.129856142145400e+12
2.852672301758303e+00 9.131355797942037e+12
2.852814935373391e+00 9.324459956038064e+12
2.852957576120160e+00 9.312234841662541e+12
2.853100223998966e+00 9.149684304637375e+12
2.853242879010165e+00 9.423844154947320e+12
2.853385541154116e+00 9.263115347254920e+12
2.853528210431174e+00 9.324655654314855e+12
2.853670886841695e+00 8.637431634818838e+12
2.853813570386037e+00 8.756905365557265e+12
2.853956261064557e+00 9.223731906196508e+12
2.854098958877610e+00 9.348586145393986e+12
2.854241663825554e+00 9.144716017783549e+12
2.854384375908745e+00 8.844647644377906e+12
2.854527095127541e+00 9.174453275738893e+12
2.854669821482297e+00 8.667091031843649e+12
